x,y,step
109,12,574
109,13,575
108,13,576
108,14,577
109,14,578
109,15,579
108,15,580
107,15,581
107,14,582
107,13,583
107,12,584
107,11,585
106,11,586
106,12,587
106,13,588
106,14,589
106,15,590
105,15,591
105,14,592
105,13,593
104,13,594
104,14,595
104,15,596
104,16,597
105,16,598
106,16,599
107,16,600
108,16,601
108,17,602
107,17,603
107,18,604
108,18,605
108,19,606
107,19,607
107,20,608
106,20,609
106,19,610
106,18,611
106,17,612
105,17,613
105,18,614
105,19,615
105,20,616
105,21,617
105,22,618
104,22,619
104,21,620
104,20,621
103,20,622
103,19,623
104,19,624
104,18,625
103,18,626
103,17,627
102,17,628
102,18,629
102,19,630
102,20,631
102,21,632
103,21,633
103,22,634
102,22,635
101,22,636
101,21,637
100,21,638
100,22,639
100,23,640
101,23,641
101,24,642
102,24,643
102,23,644
103,23,645
104,23,646
104,24,647
104,25,648
103,25,649
102,25,650
102,26,651
103,26,652
104,26,653
104,27,654
104,28,655
103,28,656
103,27,657
102,27,658
102,28,659
102,29,660
102,30,661
101,30,662
101,29,663
101,28,664
101,27,665
101,26,666
101,25,667
100,25,668
100,26,669
100,27,670
99,27,671
99,28,672
100,28,673
100,29,674
99,29,675
98,29,676
97,29,677
97,30,678
98,30,679
99,30,680
100,30,681
100,31,682
101,31,683
102,31,684
102,32,685
102,33,686
102,34,687
102,35,688
101,35,689
101,34,690
101,33,691
101,32,692
100,32,693
100,33,694
100,34,695
100,35,696
100,36,697
101,36,698
102,36,699
103,36,700
103,37,701
102,37,702
102,38,703
101,38,704
101,37,705
100,37,706
100,38,707
100,39,708
100,40,709
101,40,710
101,39,711
102,39,712
102,40,713
102,41,714
101,41,715
101,42,716
101,43,717
100,43,718
100,42,719
100,41,720
99,41,721
99,42,722
99,43,723
99,44,724
98,44,725
97,44,726
96,44,727
96,43,728
97,43,729
98,43,730
98,42,731
97,42,732
97,41,733
98,41,734
98,40,735
99,40,736
99,39,737
99,38,738
98,38,739
98,37,740
99,37,741
99,36,742
99,35,743
99,34,744
99,33,745
99,32,746
99,31,747
98,31,748
98,32,749
98,33,750
98,34,751
98,35,752
97,35,753
97,36,754
97,37,755
97,38,756
97,39,757
97,40,758
96,40,759
96,39,760
96,38,761
96,37,762
96,36,763
96,35,764
95,35,765
95,34,766
96,34,767
97,34,768
97,33,769
96,33,770
96,32,771
97,32,772
97,31,773
96,31,774
95,31,775
95,30,776
95,29,777
96,29,778
96,28,779
97,28,780
98,28,781
98,27,782
98,26,783
99,26,784
99,25,785
98,25,786
98,24,787
99,24,788
99,23,789
98,23,790
97,23,791
97,22,792
98,22,793
99,22,794
99,21,795
99,20,796
100,20,797
101,20,798
101,19,799
101,18,800
100,18,801
100,19,802
99,19,803
99,18,804
99,17,805
100,17,806
101,17,807
101,16,808
102,16,809
103,16,810
103,15,811
103,14,812
103,13,813
102,13,814
102,14,815
102,15,816
101,15,817
101,14,818
101,13,819
100,13,820
100,14,821
100,15,822
100,16,823
99,16,824
99,15,825
99,14,826
99,13,827
98,13,828
98,12,829
99,12,830
100,12,831
101,12,832
102,12,833
103,12,834
104,12,835
105,12,836
105,11,837
104,11,838
103,11,839
103,10,840
104,10,841
104,9,842
103,9,843
103,8,844
103,7,845
102,7,846
101,7,847
100,7,848
100,8,849
101,8,850
102,8,851
102,9,852
101,9,853
101,10,854
102,10,855
102,11,856
101,11,857
100,11,858
100,10,859
100,9,860
99,9,861
99,10,862
99,11,863
98,11,864
98,10,865
98,9,866
97,9,867
97,8,868
97,7,869
97,6,870
96,6,871
96,7,872
96,8,873
96,9,874
95,9,875
95,8,876
95,7,877
95,6,878
95,5,879
94,5,880
94,6,881
94,7,882
94,8,883
93,8,884
93,9,885
94,9,886
94,10,887
95,10,888
96,10,889
97,10,890
97,11,891
97,12,892
96,12,893
96,11,894
95,11,895
94,11,896
93,11,897
93,12,898
94,12,899
95,12,900
95,13,901
96,13,902
97,13,903
97,14,904
98,14,905
98,15,906
98,16,907
98,17,908
98,18,909
98,19,910
98,20,911
98,21,912
97,21,913
97,20,914
97,19,915
96,19,916
96,18,917
97,18,918
97,17,919
97,16,920
97,15,921
96,15,922
96,14,923
95,14,924
95,15,925
94,15,926
94,16,927
95,16,928
96,16,929
96,17,930
95,17,931
95,18,932
95,19,933
94,19,934
94,18,935
94,17,936
93,17,937
93,16,938
93,15,939
93,14,940
94,14,941
94,13,942
93,13,943
92,13,944
91,13,945
91,12,946
91,11,947
90,11,948
90,12,949
90,13,950
89,13,951
89,14,952
90,14,953
91,14,954
92,14,955
92,15,956
91,15,957
91,16,958
92,16,959
92,17,960
91,17,961
91,18,962
92,18,963
93,18,964
93,19,965
93,20,966
94,20,967
95,20,968
96,20,969
96,21,970
95,21,971
94,21,972
93,21,973
93,22,974
94,22,975
95,22,976
96,22,977
96,23,978
95,23,979
95,24,980
96,24,981
97,24,982
97,25,983
96,25,984
96,26,985
97,26,986
97,27,987
96,27,988
95,27,989
95,28,990
94,28,991
94,27,992
94,26,993
95,26,994
95,25,995
94,25,996
94,24,997
94,23,998
93,23,999
93,24,1000
93,25,1001
93,26,1002
93,27,1003
93,28,1004
92,28,1005
92,27,1006
92,26,1007
92,25,1008
92,24,1009
92,23,1010
92,22,1011
92,21,1012
92,20,1013
91,20,1014
91,19,1015
90,19,1016
90,18,1017
90,17,1018
90,16,1019
90,15,1020
89,15,1021
89,16,1022
89,17,1023
89,18,1024
89,19,1025
89,20,1026
90,20,1027
90,21,1028
91,21,1029
91,22,1030
91,23,1031
90,23,1032
90,24,1033
91,24,1034
91,25,1035
90,25,1036
90,26,1037
91,26,1038
91,27,1039
90,27,1040
90,28,1041
91,28,1042
91,29,1043
92,29,1044
93,29,1045
94,29,1046
94,30,1047
93,30,1048
92,30,1049
91,30,1050
91,31,1051
92,31,1052
93,31,1053
94,31,1054
94,32,1055
95,32,1056
95,33,1057
94,33,1058
94,34,1059
94,35,1060
94,36,1061
95,36,1062
95,37,1063
94,37,1064
94,38,1065
93,38,1066
93,39,1067
94,39,1068
95,39,1069
95,40,1070
95,41,1071
96,41,1072
96,42,1073
95,42,1074
95,43,1075
95,44,1076
94,44,1077
94,43,1078
94,42,1079
94,41,1080
94,40,1081
93,40,1082
93,41,1083
92,41,1084
92,42,1085
93,42,1086
93,43,1087
93,44,1088
93,45,1089
93,46,1090
93,47,1091
92,47,1092
92,48,1093
92,49,1094
92,50,1095
91,50,1096
91,49,1097
90,49,1098
90,48,1099
91,48,1100
91,47,1101
90,47,1102
90,46,1103
91,46,1104
92,46,1105
92,45,1106
91,45,1107
91,44,1108
92,44,1109
92,43,1110
91,43,1111
90,43,1112
90,42,1113
91,42,1114
91,41,1115
90,41,1116
90,40,1117
89,40,1118
89,41,1119
89,42,1120
89,43,1121
89,44,1122
90,44,1123
90,45,1124
89,45,1125
89,46,1126
88,46,1127
88,45,1128
88,44,1129
88,43,1130
88,42,1131
87,42,1132
87,41,1133
88,41,1134
88,40,1135
87,40,1136
87,39,1137
88,39,1138
89,39,1139
90,39,1140
91,39,1141
91,40,1142
92,40,1143
92,39,1144
92,38,1145
92,37,1146
93,37,1147
93,36,1148
93,35,1149
93,34,1150
93,33,1151
93,32,1152
92,32,1153
92,33,1154
91,33,1155
90,33,1156
90,34,1157
91,34,1158
92,34,1159
92,35,1160
91,35,1161
91,36,1162
91,37,1163
91,38,1164
90,38,1165
90,37,1166
89,37,1167
89,36,1168
90,36,1169
90,35,1170
89,35,1171
89,34,1172
89,33,1173
89,32,1174
90,32,1175
90,31,1176
89,31,1177
88,31,1178
88,32,1179
88,33,1180
88,34,1181
88,35,1182
88,36,1183
88,37,1184
88,38,1185
87,38,1186
87,37,1187
87,36,1188
87,35,1189
87,34,1190
87,33,1191
87,32,1192
87,31,1193
87,30,1194
88,30,1195
89,30,1196
90,30,1197
90,29,1198
89,29,1199
89,28,1200
89,27,1201
89,26,1202
89,25,1203
89,24,1204
89,23,1205
89,22,1206
89,21,1207
88,21,1208
88,22,1209
88,23,1210
88,24,1211
88,25,1212
87,25,1213
87,24,1214
86,24,1215
85,24,1216
85,23,1217
86,23,1218
87,23,1219
87,22,1220
86,22,1221
86,21,1222
87,21,1223
87,20,1224
87,19,1225
88,19,1226
88,18,1227
87,18,1228
87,17,1229
87,16,1230
88,16,1231
88,15,1232
88,14,1233
88,13,1234
88,12,1235
89,12,1236
89,11,1237
89,10,1238
88,10,1239
88,11,1240
87,11,1241
87,12,1242
86,12,1243
86,13,1244
87,13,1245
87,14,1246
87,15,1247
86,15,1248
86,16,1249
85,16,1250
85,17,1251
86,17,1252
86,18,1253
85,18,1254
84,18,1255
83,18,1256
83,19,1257
84,19,1258
85,19,1259
86,19,1260
86,20,1261
85,20,1262
85,21,1263
85,22,1264
84,22,1265
84,21,1266
84,20,1267
83,20,1268
83,21,1269
83,22,1270
83,23,1271
84,23,1272
84,24,1273
84,25,1274
84,26,1275
85,26,1276
85,25,1277
86,25,1278
86,26,1279
87,26,1280
88,26,1281
88,27,1282
88,28,1283
88,29,1284
87,29,1285
87,28,1286
87,27,1287
86,27,1288
85,27,1289
84,27,1290
84,28,1291
85,28,1292
86,28,1293
86,29,1294
85,29,1295
85,30,1296
86,30,1297
86,31,1298
86,32,1299
86,33,1300
86,34,1301
86,35,1302
86,36,1303
86,37,1304
86,38,1305
86,39,1306
85,39,1307
85,40,1308
86,40,1309
86,41,1310
85,41,1311
85,42,1312
86,42,1313
86,43,1314
87,43,1315
87,44,1316
86,44,1317
86,45,1318
86,46,1319
87,46,1320
87,47,1321
88,47,1322
89,47,1323
89,48,1324
89,49,1325
89,50,1326
88,50,1327
88,49,1328
88,48,1329
87,48,1330
87,49,1331
87,50,1332
87,51,1333
88,51,1334
89,51,1335
89,52,1336
88,52,1337
88,53,1338
87,53,1339
87,52,1340
86,52,1341
86,51,1342
85,51,1343
85,52,1344
85,53,1345
85,54,1346
85,55,1347
85,56,1348
85,57,1349
85,58,1350
84,58,1351
84,57,1352
84,56,1353
84,55,1354
84,54,1355
84,53,1356
84,52,1357
84,51,1358
84,50,1359
85,50,1360
86,50,1361
86,49,1362
85,49,1363
85,48,1364
86,48,1365
86,47,1366
85,47,1367
85,46,1368
84,46,1369
84,45,1370
85,45,1371
85,44,1372
85,43,1373
84,43,1374
84,42,1375
83,42,1376
83,43,1377
83,44,1378
83,45,1379
83,46,1380
83,47,1381
84,47,1382
84,48,1383
84,49,1384
83,49,1385
83,48,1386
82,48,1387
82,47,1388
82,46,1389
81,46,1390
81,45,1391
82,45,1392
82,44,1393
81,44,1394
81,43,1395
82,43,1396
82,42,1397
81,42,1398
80,42,1399
80,43,1400
80,44,1401
80,45,1402
79,45,1403
79,46,1404
78,46,1405
78,45,1406
78,44,1407
79,44,1408
79,43,1409
79,42,1410
78,42,1411
78,43,1412
77,43,1413
77,44,1414
77,45,1415
76,45,1416
76,44,1417
76,43,1418
76,42,1419
77,42,1420
77,41,1421
77,40,1422
78,40,1423
78,41,1424
79,41,1425
80,41,1426
81,41,1427
82,41,1428
83,41,1429
84,41,1430
84,40,1431
83,40,1432
83,39,1433
84,39,1434
84,38,1435
85,38,1436
85,37,1437
84,37,1438
84,36,1439
85,36,1440
85,35,1441
84,35,1442
84,34,1443
85,34,1444
85,33,1445
85,32,1446
85,31,1447
84,31,1448
84,32,1449
84,33,1450
83,33,1451
83,34,1452
83,35,1453
82,35,1454
82,36,1455
82,37,1456
83,37,1457
83,38,1458
82,38,1459
82,39,1460
82,40,1461
81,40,1462
81,39,1463
80,39,1464
80,40,1465
79,40,1466
79,39,1467
79,38,1468
80,38,1469
81,38,1470
81,37,1471
81,36,1472
81,35,1473
80,35,1474
80,36,1475
80,37,1476
79,37,1477
79,36,1478
79,35,1479
79,34,1480
80,34,1481
81,34,1482
82,34,1483
82,33,1484
82,32,1485
83,32,1486
83,31,1487
83,30,1488
84,30,1489
84,29,1490
83,29,1491
83,28,1492
82,28,1493
82,29,1494
82,30,1495
82,31,1496
81,31,1497
81,32,1498
81,33,1499
80,33,1500
80,32,1501
80,31,1502
80,30,1503
80,29,1504
81,29,1505
81,28,1506
80,28,1507
79,28,1508
79,29,1509
79,30,1510
79,31,1511
79,32,1512
79,33,1513
78,33,1514
78,34,1515
78,35,1516
78,36,1517
78,37,1518
78,38,1519
78,39,1520
77,39,1521
77,38,1522
77,37,1523
77,36,1524
77,35,1525
76,35,1526
76,34,1527
76,33,1528
77,33,1529
77,32,1530
76,32,1531
76,31,1532
76,30,1533
77,30,1534
77,31,1535
78,31,1536
78,30,1537
78,29,1538
77,29,1539
76,29,1540
76,28,1541
76,27,1542
77,27,1543
77,28,1544
78,28,1545
78,27,1546
79,27,1547
80,27,1548
81,27,1549
82,27,1550
83,27,1551
83,26,1552
82,26,1553
81,26,1554
80,26,1555
79,26,1556
78,26,1557
78,25,1558
79,25,1559
80,25,1560
81,25,1561
82,25,1562
83,25,1563
83,24,1564
82,24,1565
82,23,1566
81,23,1567
81,24,1568
80,24,1569
79,24,1570
78,24,1571
78,23,1572
79,23,1573
80,23,1574
80,22,1575
81,22,1576
82,22,1577
82,21,1578
81,21,1579
80,21,1580
80,20,1581
81,20,1582
82,20,1583
82,19,1584
81,19,1585
80,19,1586
80,18,1587
80,17,1588
81,17,1589
81,18,1590
82,18,1591
82,17,1592
83,17,1593
84,17,1594
84,16,1595
83,16,1596
83,15,1597
84,15,1598
85,15,1599
85,14,1600
84,14,1601
83,14,1602
83,13,1603
84,13,1604
85,13,1605
85,12,1606
85,11,1607
84,11,1608
84,12,1609
83,12,1610
82,12,1611
82,13,1612
82,14,1613
81,14,1614
81,15,1615
82,15,1616
82,16,1617
81,16,1618
80,16,1619
79,16,1620
79,17,1621
79,18,1622
78,18,1623
78,17,1624
78,16,1625
78,15,1626
79,15,1627
80,15,1628
80,14,1629
79,14,1630
78,14,1631
78,13,1632
79,13,1633
80,13,1634
81,13,1635
81,12,1636
80,12,1637
79,12,1638
79,11,1639
79,10,1640
79,9,1641
78,9,1642
78,10,1643
78,11,1644
78,12,1645
77,12,1646
77,13,1647
77,14,1648
76,14,1649
76,13,1650
76,12,1651
76,11,1652
77,11,1653
77,10,1654
76,10,1655
75,10,1656
75,11,1657
75,12,1658
75,13,1659
75,14,1660
75,15,1661
76,15,1662
77,15,1663
77,16,1664
76,16,1665
75,16,1666
75,17,1667
76,17,1668
77,17,1669
77,18,1670
77,19,1671
78,19,1672
79,19,1673
79,20,1674
79,21,1675
79,22,1676
78,22,1677
78,21,1678
78,20,1679
77,20,1680
77,21,1681
77,22,1682
77,23,1683
77,24,1684
77,25,1685
77,26,1686
76,26,1687
76,25,1688
76,24,1689
76,23,1690
76,22,1691
76,21,1692
76,20,1693
76,19,1694
76,18,1695
75,18,1696
75,19,1697
75,20,1698
75,21,1699
75,22,1700
75,23,1701
75,24,1702
75,25,1703
74,25,1704
74,24,1705
74,23,1706
74,22,1707
74,21,1708
73,21,1709
73,20,1710
74,20,1711
74,19,1712
74,18,1713
73,18,1714
73,19,1715
72,19,1716
72,20,1717
72,21,1718
71,21,1719
70,21,1720
70,20,1721
70,19,1722
71,19,1723
71,18,1724
70,18,1725
70,17,1726
71,17,1727
71,16,1728
72,16,1729
72,17,1730
73,17,1731
73,16,1732
74,16,1733
74,15,1734
74,14,1735
73,14,1736
73,15,1737
72,15,1738
72,14,1739
72,13,1740
72,12,1741
73,12,1742
73,13,1743
74,13,1744
74,12,1745
74,11,1746
73,11,1747
73,10,1748
72,10,1749
72,11,1750
71,11,1751
71,10,1752
71,9,1753
70,9,1754
70,10,1755
70,11,1756
69,11,1757
69,12,1758
70,12,1759
71,12,1760
71,13,1761
70,13,1762
70,14,1763
71,14,1764
71,15,1765
70,15,1766
70,16,1767
69,16,1768
69,15,1769
69,14,1770
69,13,1771
68,13,1772
68,12,1773
68,11,1774
68,10,1775
67,10,1776
67,11,1777
67,12,1778
67,13,1779
67,14,1780
68,14,1781
68,15,1782
68,16,1783
67,16,1784
67,17,1785
68,17,1786
69,17,1787
69,18,1788
69,19,1789
68,19,1790
68,18,1791
67,18,1792
67,19,1793
67,20,1794
68,20,1795
69,20,1796
69,21,1797
69,22,1798
70,22,1799
71,22,1800
72,22,1801
73,22,1802
73,23,1803
72,23,1804
71,23,1805
70,23,1806
69,23,1807
69,24,1808
70,24,1809
71,24,1810
72,24,1811
73,24,1812
73,25,1813
72,25,1814
72,26,1815
73,26,1816
74,26,1817
75,26,1818
75,27,1819
74,27,1820
73,27,1821
72,27,1822
71,27,1823
71,26,1824
70,26,1825
70,25,1826
69,25,1827
69,26,1828
69,27,1829
70,27,1830
70,28,1831
71,28,1832
72,28,1833
73,28,1834
74,28,1835
75,28,1836
75,29,1837
74,29,1838
73,29,1839
73,30,1840
74,30,1841
75,30,1842
75,31,1843
75,32,1844
75,33,1845
75,34,1846
75,35,1847
74,35,1848
73,35,1849
73,34,1850
73,33,1851
74,33,1852
74,32,1853
73,32,1854
73,31,1855
72,31,1856
72,30,1857
71,30,1858
71,29,1859
70,29,1860
70,30,1861
69,30,1862
68,30,1863
68,29,1864
69,29,1865
69,28,1866
68,28,1867
68,27,1868
68,26,1869
68,25,1870
67,25,1871
67,26,1872
66,26,1873
66,27,1874
67,27,1875
67,28,1876
67,29,1877
67,30,1878
67,31,1879
68,31,1880
69,31,1881
69,32,1882
70,32,1883
70,31,1884
71,31,1885
71,32,1886
72,32,1887
72,33,1888
71,33,1889
70,33,1890
70,34,1891
71,34,1892
72,34,1893
72,35,1894
72,36,1895
73,36,1896
74,36,1897
75,36,1898
76,36,1899
76,37,1900
75,37,1901
74,37,1902
74,38,1903
75,38,1904
76,38,1905
76,39,1906
76,40,1907
76,41,1908
75,41,1909
75,40,1910
75,39,1911
74,39,1912
74,40,1913
74,41,1914
74,42,1915
75,42,1916
75,43,1917
75,44,1918
75,45,1919
75,46,1920
76,46,1921
76,47,1922
77,47,1923
78,47,1924
79,47,1925
80,47,1926
81,47,1927
81,48,1928
80,48,1929
80,49,1930
81,49,1931
82,49,1932
82,50,1933
83,50,1934
83,51,1935
83,52,1936
83,53,1937
82,53,1938
81,53,1939
81,52,1940
82,52,1941
82,51,1942
81,51,1943
81,50,1944
80,50,1945
80,51,1946
80,52,1947
80,53,1948
80,54,1949
81,54,1950
82,54,1951
82,55,1952
83,55,1953
83,56,1954
82,56,1955
81,56,1956
81,55,1957
80,55,1958
80,56,1959
80,57,1960
80,58,1961
79,58,1962
79,59,1963
79,60,1964
80,60,1965
80,61,1966
79,61,1967
78,61,1968
78,62,1969
77,62,1970
77,61,1971
77,60,1972
78,60,1973
78,59,1974
78,58,1975
78,57,1976
79,57,1977
79,56,1978
78,56,1979
78,55,1980
79,55,1981
79,54,1982
78,54,1983
78,53,1984
79,53,1985
79,52,1986
79,51,1987
79,50,1988
79,49,1989
79,48,1990
78,48,1991
78,49,1992
78,50,1993
77,50,1994
77,49,1995
77,48,1996
76,48,1997
76,49,1998
76,50,1999
76,51,2000
77,51,2001
78,51,2002
78,52,2003
77,52,2004
76,52,2005
76,53,2006
76,54,2007
77,54,2008
77,55,2009
76,55,2010
76,56,2011
77,56,2012
77,57,2013
77,58,2014
77,59,2015
76,59,2016
75,59,2017
75,58,2018
76,58,2019
76,57,2020
75,57,2021
75,56,2022
75,55,2023
75,54,2024
74,54,2025
74,55,2026
74,56,2027
74,57,2028
74,58,2029
73,58,2030
73,57,2031
73,56,2032
73,55,2033
72,55,2034
72,56,2035
72,57,2036
72,58,2037
71,58,2038
71,57,2039
70,57,2040
70,58,2041
70,59,2042
69,59,2043
69,58,2044
69,57,2045
69,56,2046
70,56,2047
71,56,2048
71,55,2049
71,54,2050
72,54,2051
73,54,2052
73,53,2053
74,53,2054
75,53,2055
75,52,2056
74,52,2057
73,52,2058
73,51,2059
73,50,2060
74,50,2061
74,51,2062
75,51,2063
75,50,2064
75,49,2065
75,48,2066
75,47,2067
74,47,2068
74,48,2069
74,49,2070
73,49,2071
73,48,2072
73,47,2073
72,47,2074
72,48,2075
71,48,2076
71,47,2077
71,46,2078
72,46,2079
73,46,2080
74,46,2081
74,45,2082
73,45,2083
72,45,2084
72,44,2085
73,44,2086
74,44,2087
74,43,2088
73,43,2089
72,43,2090
72,42,2091
73,42,2092
73,41,2093
73,40,2094
73,39,2095
73,38,2096
73,37,2097
72,37,2098
72,38,2099
72,39,2100
72,40,2101
72,41,2102
71,41,2103
71,40,2104
71,39,2105
71,38,2106
71,37,2107
71,36,2108
71,35,2109
70,35,2110
70,36,2111
70,37,2112
70,38,2113
70,39,2114
70,40,2115
70,41,2116
70,42,2117
71,42,2118
71,43,2119
70,43,2120
69,43,2121
69,42,2122
69,41,2123
69,40,2124
69,39,2125
69,38,2126
68,38,2127
68,39,2128
68,40,2129
67,40,2130
67,39,2131
67,38,2132
67,37,2133
68,37,2134
69,37,2135
69,36,2136
69,35,2137
69,34,2138
69,33,2139
68,33,2140
68,34,2141
68,35,2142
68,36,2143
67,36,2144
67,35,2145
67,34,2146
66,34,2147
66,35,2148
66,36,2149
66,37,2150
65,37,2151
65,36,2152
65,35,2153
65,34,2154
65,33,2155
66,33,2156
67,33,2157
67,32,2158
66,32,2159
65,32,2160
65,31,2161
66,31,2162
66,30,2163
65,30,2164
65,29,2165
66,29,2166
66,28,2167
65,28,2168
65,27,2169
65,26,2170
65,25,2171
66,25,2172
66,24,2173
67,24,2174
68,24,2175
68,23,2176
68,22,2177
68,21,2178
67,21,2179
67,22,2180
67,23,2181
66,23,2182
66,22,2183
66,21,2184
66,20,2185
66,19,2186
66,18,2187
66,17,2188
66,16,2189
66,15,2190
66,14,2191
66,13,2192
65,13,2193
65,14,2194
64,14,2195
64,15,2196
65,15,2197
65,16,2198
65,17,2199
65,18,2200
65,19,2201
65,20,2202
65,21,2203
65,22,2204
65,23,2205
65,24,2206
64,24,2207
64,25,2208
64,26,2209
64,27,2210
64,28,2211
64,29,2212
64,30,2213
64,31,2214
64,32,2215
64,33,2216
64,34,2217
64,35,2218
64,36,2219
64,37,2220
64,38,2221
65,38,2222
65,39,2223
66,39,2224
66,40,2225
66,41,2226
67,41,2227
67,42,2228
68,42,2229
68,43,2230
68,44,2231
69,44,2232
70,44,2233
71,44,2234
71,45,2235
70,45,2236
70,46,2237
70,47,2238
70,48,2239
69,48,2240
69,47,2241
69,46,2242
69,45,2243
68,45,2244
68,46,2245
68,47,2246
68,48,2247
68,49,2248
69,49,2249
70,49,2250
71,49,2251
72,49,2252
72,50,2253
71,50,2254
70,50,2255
70,51,2256
71,51,2257
72,51,2258
72,52,2259
72,53,2260
71,53,2261
71,52,2262
70,52,2263
70,53,2264
70,54,2265
70,55,2266
69,55,2267
69,54,2268
69,53,2269
69,52,2270
69,51,2271
69,50,2272
68,50,2273
68,51,2274
68,52,2275
68,53,2276
68,54,2277
68,55,2278
68,56,2279
68,57,2280
68,58,2281
67,58,2282
67,57,2283
67,56,2284
67,55,2285
67,54,2286
67,53,2287
67,52,2288
67,51,2289
67,50,2290
67,49,2291
67,48,2292
67,47,2293
67,46,2294
67,45,2295
66,45,2296
66,44,2297
67,44,2298
67,43,2299
66,43,2300
66,42,2301
65,42,2302
65,43,2303
64,43,2304
64,42,2305
64,41,2306
65,41,2307
65,40,2308
64,40,2309
64,39,2310
63,39,2311
63,38,2312
62,38,2313
62,39,2314
61,39,2315
61,38,2316
61,37,2317
62,37,2318
63,37,2319
63,36,2320
63,35,2321
63,34,2322
63,33,2323
63,32,2324
63,31,2325
63,30,2326
63,29,2327
63,28,2328
63,27,2329
63,26,2330
63,25,2331
63,24,2332
63,23,2333
64,23,2334
64,22,2335
64,21,2336
64,20,2337
64,19,2338
64,18,2339
64,17,2340
64,16,2341
63,16,2342
63,17,2343
63,18,2344
63,19,2345
63,20,2346
63,21,2347
63,22,2348
62,22,2349
62,23,2350
62,24,2351
61,24,2352
61,23,2353
61,22,2354
61,21,2355
62,21,2356
62,20,2357
62,19,2358
62,18,2359
62,17,2360
62,16,2361
62,15,2362
63,15,2363
63,14,2364
62,14,2365
62,13,2366
61,13,2367
61,12,2368
62,12,2369
62,11,2370
63,11,2371
63,10,2372
62,10,2373
61,10,2374
61,11,2375
60,11,2376
60,12,2377
60,13,2378
60,14,2379
61,14,2380
61,15,2381
61,16,2382
60,16,2383
60,17,2384
61,17,2385
61,18,2386
61,19,2387
61,20,2388
60,20,2389
60,21,2390
60,22,2391
60,23,2392
60,24,2393
60,25,2394
60,26,2395
61,26,2396
61,25,2397
62,25,2398
62,26,2399
62,27,2400
61,27,2401
61,28,2402
62,28,2403
62,29,2404
62,30,2405
62,31,2406
62,32,2407
61,32,2408
61,33,2409
62,33,2410
62,34,2411
62,35,2412
62,36,2413
61,36,2414
61,35,2415
61,34,2416
60,34,2417
60,35,2418
60,36,2419
60,37,2420
60,38,2421
60,39,2422
60,40,2423
61,40,2424
62,40,2425
62,41,2426
63,41,2427
63,42,2428
63,43,2429
63,44,2430
64,44,2431
65,44,2432
65,45,2433
64,45,2434
63,45,2435
63,46,2436
63,47,2437
64,47,2438
64,46,2439
65,46,2440
65,47,2441
66,47,2442
66,48,2443
66,49,2444
65,49,2445
65,48,2446
64,48,2447
64,49,2448
64,50,2449
65,50,2450
66,50,2451
66,51,2452
66,52,2453
65,52,2454
65,51,2455
64,51,2456
64,52,2457
64,53,2458
65,53,2459
66,53,2460
66,54,2461
66,55,2462
66,56,2463
66,57,2464
66,58,2465
66,59,2466
66,60,2467
65,60,2468
65,59,2469
65,58,2470
65,57,2471
65,56,2472
65,55,2473
65,54,2474
64,54,2475
64,55,2476
64,56,2477
64,57,2478
64,58,2479
64,59,2480
63,59,2481
63,58,2482
63,57,2483
63,56,2484
62,56,2485
62,55,2486
63,55,2487
63,54,2488
62,54,2489
61,54,2490
61,55,2491
61,56,2492
61,57,2493
60,57,2494
60,56,2495
60,55,2496
59,55,2497
58,55,2498
58,54,2499
59,54,2500
60,54,2501
60,53,2502
61,53,2503
62,53,2504
63,53,2505
63,52,2506
63,51,2507
62,51,2508
62,50,2509
63,50,2510
63,49,2511
63,48,2512
62,48,2513
62,47,2514
62,46,2515
62,45,2516
62,44,2517
61,44,2518
61,43,2519
62,43,2520
62,42,2521
61,42,2522
61,41,2523
60,41,2524
60,42,2525
60,43,2526
60,44,2527
60,45,2528
61,45,2529
61,46,2530
61,47,2531
61,48,2532
61,49,2533
61,50,2534
61,51,2535
61,52,2536
60,52,2537
60,51,2538
60,50,2539
60,49,2540
60,48,2541
59,48,2542
59,49,2543
59,50,2544
59,51,2545
59,52,2546
59,53,2547
58,53,2548
58,52,2549
58,51,2550
57,51,2551
57,50,2552
58,50,2553
58,49,2554
57,49,2555
57,48,2556
58,48,2557
58,47,2558
59,47,2559
60,47,2560
60,46,2561
59,46,2562
59,45,2563
59,44,2564
59,43,2565
59,42,2566
59,41,2567
59,40,2568
59,39,2569
59,38,2570
59,37,2571
59,36,2572
59,35,2573
59,34,2574
59,33,2575
60,33,2576
60,32,2577
59,32,2578
59,31,2579
59,30,2580
60,30,2581
60,31,2582
61,31,2583
61,30,2584
61,29,2585
60,29,2586
60,28,2587
60,27,2588
59,27,2589
59,26,2590
58,26,2591
58,25,2592
59,25,2593
59,24,2594
59,23,2595
59,22,2596
59,21,2597
59,20,2598
59,19,2599
60,19,2600
60,18,2601
59,18,2602
59,17,2603
59,16,2604
59,15,2605
59,14,2606
58,14,2607
58,15,2608
57,15,2609
57,16,2610
58,16,2611
58,17,2612
58,18,2613
57,18,2614
57,19,2615
58,19,2616
58,20,2617
57,20,2618
57,21,2619
58,21,2620
58,22,2621
57,22,2622
57,23,2623
58,23,2624
58,24,2625
57,24,2626
57,25,2627
57,26,2628
57,27,2629
58,27,2630
58,28,2631
59,28,2632
59,29,2633
